order_id,THEORETICAL,ENGINEERING,EMPIRICAL,OTHERS
T01997,0.9997518658638,0.012010326609015465,0.0013699685223400593,9.687870624475181e-05
T01998,0.0003576099406927824,0.999661922454834,0.0017787632532417774,0.00030607261578552425
T01999,0.0009773778729140759,0.012392821721732616,0.9987853169441223,0.0003260842931922525
T02000,0.018201103433966637,0.8915451169013977,0.967420220375061,0.010565792210400105
T02001,0.08832067251205444,0.9055938124656677,0.9826703667640686,0.00860668160021305
T02002,0.015574346296489239,0.9996161460876465,0.0007022235658951104,8.805058314464986e-05
T02003,0.9998045563697815,0.002675725147128105,0.0006036909762769938,7.444994116667658e-05
T02004,0.9364246129989624,0.7224764823913574,0.7878867983818054,0.0020484712440520525
T02005,0.036013782024383545,0.9731130599975586,0.40022581815719604,0.0007706511532887816
T02006,0.003026617458090186,0.9993088245391846,0.0008785164682194591,7.378866575891152e-05
T02007,0.0007697604596614838,0.9997203946113586,0.0007208792958408594,0.00016342199523933232
T02008,0.9996823072433472,0.00398994330316782,0.004352404735982418,8.359243656741455e-05
T02009,0.010563683696091175,0.9748712182044983,0.9901739358901978,0.0011846172856166959
T02010,0.0008094469667412341,0.9993278980255127,0.00178850709926337,0.00010909678530879319
T02011,0.9998070597648621,0.0031346853356808424,0.0009509316296316683,7.573008042527363e-05
T02012,0,0,0,0.9977872371673584
T02013,0.001275479793548584,0.9994646906852722,0.001021937350742519,7.184889545897022e-05
T02014,0.9995224475860596,0.07802791148424149,0.0004174689529463649,0.00011377555347280577
T02015,0.0006347803282551467,0.9995014667510986,0.001505160122178495,0.00012103046174161136
T02016,0.9976080656051636,0.9709364175796509,0.0025533244479447603,0.00015345904103014618
T02017,0.9997984766960144,0.002596513368189335,0.0006254849722608924,0.0001057248591678217
T02018,0.9964983463287354,0.9825794696807861,0.0010199384996667504,0.00021033723896835
T02019,0.002119166310876608,0.9995335340499878,0.0003049457154702395,0.0007030448759905994
T02020,0.0004359915619716048,0.9996868371963501,0.0011978779220953584,0.0003038026625290513
T02021,0.999776303768158,0.0016904410440474749,0.0007937938207760453,0.00010254391963826492
T02022,0.0005402978858910501,0.9995383024215698,0.000855129910632968,0.00023492092441301793
T02023,0.0011894686613231897,0.00963159091770649,0.9996198415756226,0.0006104081985540688
T02024,0.9998039603233337,0.001956438645720482,0.0007238968973979354,9.301749378209934e-05
T02025,0.999358594417572,0.6478742361068726,0.001490228227339685,0.00010022520291386172
T02026,0.02302423305809498,0.9966752529144287,0.28141650557518005,0.0025031857658177614
T02027,0.0011553525691851974,0.0004538300563581288,0.9990717172622681,0.0004719180578831583
T02028,0.0006681665545329452,0.0008113702060654759,0.9992897510528564,0.00039472218486480415
T02029,0.9997852444648743,0.0019458206370472908,0.0007509427377954125,0.00012818969844374806
T02030,0,0,0,0.9945104122161865
T02031,0.9936042428016663,0.05904253199696541,0.8304612040519714,0.0014846213161945343
T02032,0.0006427529151551425,0.0021952593233436346,0.9995515942573547,0.00033677552710287273
T02033,0.002800948219373822,0.002559594577178359,0.9997856020927429,0.0003973665297962725
T02034,0.9998254179954529,0.008154886774718761,0.0008953447686508298,9.478275023866445e-05
T02035,0.0018397070234641433,0.999699592590332,0.003194942371919751,9.810998744796962e-05
T02036,0.03801976889371872,0.9806100130081177,0.45229068398475647,0.0006787607562728226
T02037,0.9995465874671936,0.0008888468146324158,0.006541268900036812,0.00026993686333298683
T02038,0.5277736186981201,0.15270306169986725,0.9898741245269775,0.005019261036068201
T02039,0.9778321385383606,0.9955957531929016,0.024432027712464333,0.00027907281764782965
T02040,0.9997758269309998,0.0014604873722419143,0.0006615470629185438,9.574658906785771e-05
T02041,0.0006398740806616843,0.999616265296936,0.001399607746861875,0.00013910980487708002
T02042,0.9997947812080383,0.001669107936322689,0.0006224908865988255,8.756802708376199e-05
T02043,0.0018688266864046454,0.999693751335144,0.001173251075670123,0.0001844866928877309
T02044,0.003891220549121499,0.9994096755981445,0.0011459619272500277,5.903411147301085e-05
T02045,0.0004112388414796442,0.2970981299877167,0.8445302844047546,0.0006175166345201433
T02046,0.9803958535194397,0.0335051566362381,0.845515787601471,0.001084600342437625
T02047,0.5412890911102295,0.9465612173080444,0.2741927206516266,0.003034742083400488
T02048,0.9998082518577576,0.0029785465449094772,0.0008889272576197982,9.781851258594543e-05
T02049,0.027313144877552986,0.8365867733955383,0.9829064011573792,0.0023242158349603415
T02050,0.0005904168938286602,0.9996418952941895,0.007998369634151459,0.00017894638585858047
T02051,0.999823272228241,0.0020832642912864685,0.0006857807748019695,8.749115659156814e-05
T02052,0.0008516556699760258,0.999406099319458,0.0015409215120598674,0.00010182899131905288
T02053,0.9987634420394897,0.002108767395839095,0.0006339396350085735,0.0014894655905663967
T02054,0,0,0,0.9796546101570129
T02055,0.0005824057734571397,0.999626874923706,0.000843672314658761,0.00044007739052176476
T02056,0.9997363686561584,0.01767122931778431,0.00036967365304008126,7.747439667582512e-05
T02057,0.9998289346694946,0.002332795411348343,0.0007011379930190742,8.734894072404131e-05
T02058,0.999198853969574,0.674515962600708,0.0018015396781265736,0.00017553790530655533
T02059,0.9227483868598938,0.9961232542991638,0.0015836225356906652,3.379222107469104e-05
T02060,0.00038754171691834927,0.9995136260986328,0.0018660606583580375,0.0006010571378283203
T02061,0.9998339414596558,0.00392088433727622,0.0031560580246150494,0.00020894245244562626
T02062,0.08647745847702026,0.5648437142372131,0.0019940263591706753,0.35233569145202637
T02063,0.0005885193240828812,0.9996556043624878,0.0007464311784133315,0.00019368517678231
T02064,0.062190111726522446,0.988042950630188,0.6703720688819885,0.00486436951905489
T02065,0.00047981811803765595,0.9992769360542297,0.036284931004047394,0.0003851045621559024
T02066,0.23301973938941956,0.8861547708511353,0.984379231929779,0.003236755495890975
T02067,0.9998237490653992,0.013758131302893162,0.0008875444764271379,9.763158595887944e-05
T02068,0.0007982319802977145,0.9995288848876953,0.001214135903865099,0.00012135982979089022
T02069,0.9997829794883728,0.0015967724611982703,0.0006160343764349818,8.101775893010199e-05
T02070,0.999828577041626,0.06996118277311325,0.0009219323983415961,0.0001679271226748824
T02071,0.29663223028182983,0.9990717172622681,0.0004171841137576848,8.341772627318278e-05
T02072,0.0005472862394526601,0.9996803998947144,0.0009486855124123394,0.0001867031241999939
T02073,0,0,0,0.9741631746292114
T02074,0.3824235796928406,0,0,0
T02075,0.0006056969286873937,0.001786300097592175,0.9996321201324463,0.00036944501334801316
T02076,0.9995678067207336,0.753727376461029,0.0027249683625996113,0.0001471865107305348
T02077,0.9998281002044678,0.0022038365714251995,0.0009565149084664881,0.00011886819265782833
T02078,0.9998432397842407,0.0016709794290363789,0.0010066695977002382,0.00011757484753616154
T02079,0,0,0,0.9177323579788208
T02080,0.0012346967123448849,0.9993410706520081,0.0008738517644815147,0.00023139257973525673
T02081,0.0025778014678508043,0.999630331993103,0.0005411907914094627,0.00011252042168052867
T02082,0.0013778271386399865,0.9994519352912903,0.0031810482032597065,9.194951417157426e-05
T02083,0,0,0,0.2742983400821686
T02084,0.03185888007283211,0.0004024060326628387,0.9990466237068176,0.0006759378593415022
T02085,0.9738876819610596,0.9957486987113953,0.00922951940447092,7.655798981431872e-05
T02086,0.000435092078987509,0.9971455931663513,0.49130865931510925,0.0012940875021740794
T02087,0.9988991022109985,0.8356940150260925,0.06032967194914818,0.00029267778154462576
T02088,0.3314096927642822,0.9493934512138367,0.014203078113496304,0.07151962071657181
T02089,0.001385489827953279,0.9996669292449951,0.001364302122965455,9.129223326453939e-05
T02090,0.9997417330741882,0.004348319489508867,0.024902740493416786,0.0002666646905709058
T02091,0.9995570778846741,0.002902101958170533,0.00918859988451004,0.0003852259542327374
T02092,0.9681699872016907,0.9946818947792053,0.00204143556766212,0.0001389582612318918
T02093,0.9998389482498169,0.0029425648972392082,0.0006137429154478014,8.249880920629948e-05
T02094,0,0,0,0.9929816722869873
T02095,0.0006735983770340681,0.9998032450675964,0.0035438588820397854,0.00027829111786559224
T02096,0.002343568252399564,0.9515437483787537,0.9471272826194763,0.016285333782434464
T02097,0.0016695101512596011,0.9996625185012817,0.0018322764663025737,0.00021883465524297208
T02098,0.003641747171059251,0.9995132684707642,0.0038441522046923637,0.00018509614164941013
T02099,0.9938156604766846,0.13897907733917236,0.0006612914148718119,0.0009963475167751312
T02100,0.9997946619987488,0.001840093987993896,0.0006474803085438907,9.392404899699613e-05
T02101,0.0006090152310207486,0.02431938238441944,0.9994939565658569,0.0005823230603709817
T02102,0.0004583399568218738,0.9996680021286011,0.0017310954863205552,0.00024081343144644052
T02103,0.003344141412526369,0.9992402791976929,0.001268151099793613,8.453240297967568e-05
T02104,0.0006804216536693275,0.9995124340057373,0.0008935831137932837,0.0001482581574236974
T02105,0.0008605758775956929,0.9995662569999695,0.0007144220871850848,0.0001639364054426551
T02106,0,0,0,0.9956432580947876
T02107,0.0004672463401220739,0.9996654987335205,0.0009871248621493578,0.000244686147198081
T02108,0.31640729308128357,0.9994906187057495,0.001479994272813201,9.022599260788411e-05
T02109,0.0012119972379878163,0.9997046589851379,0.004680094309151173,0.00016903463983908296
T02110,0.9906275272369385,0.0004804545606020838,0.02843243069946766,0.0009960780153051019
T02111,0.9998217225074768,0.0023260621819645166,0.000615448341704905,7.450349221471697e-05
T02112,0.0005706155789084733,0.999657154083252,0.0009014651877805591,0.0001599949027877301
T02113,0.9995388984680176,0.534126341342926,0.0020780258346349,0.0002012070472119376
T02114,0.09061844646930695,0.9580891728401184,0.9810561537742615,0.0008738054893910885
T02115,0.011454981751739979,0.06461017578840256,0.9989340901374817,0.0011123503791168332
T02116,0.001624553231522441,0.003772046649828553,0.9996514320373535,0.0004064940148964524
T02117,0.09421629458665848,0.8782429695129395,0.9404432773590088,0.00441676564514637
T02118,0.99982088804245,0.0024075405672192574,0.0007195548969320953,8.184413309209049e-05
T02119,0.00916584488004446,0.9997237324714661,0.013449914753437042,0.0006977979210205376
T02120,0.0007513035088777542,0.0010726122418418527,0.9993394017219543,0.00028961943462491035
T02121,0.9998083710670471,0.001659737783484161,0.0006348583847284317,9.872185910353437e-05
T02122,0.0005626184865832329,0.9997021555900574,0.0013240869157016277,0.0001714606478344649
T02123,0.9927737712860107,0.9800133109092712,0.00047090701991692185,0.00022387142234947532
T02124,0.09905203431844711,0.9985587000846863,0.008763653226196766,0.0004875791200902313
T02125,0.9530614614486694,0.9988309741020203,0.0018135934369638562,0.000430723128374666
T02126,0.8074566125869751,0.9915363788604736,0.0008141947910189629,6.317543738987297e-05
T02127,0.9998127818107605,0.0017403853125870228,0.0006055834819562733,8.753696602070704e-05
T02128,0.9997976422309875,0.001964213792234659,0.0006890725344419479,8.279648318421096e-05
T02129,0.9995152950286865,0.03293565660715103,0.0007095899200066924,5.586952465819195e-05
T02130,0.4533268213272095,0.00048307160614058375,0.9988844990730286,0.0009113177075050771
T02131,0.0009729377925395966,0.4666140377521515,0.9898920059204102,0.0019645006395876408
T02132,0.9958235025405884,0.6202322840690613,0.052462536841630936,0.0005047714221291244
T02133,0.9217807054519653,0.9983865022659302,0.011112944222986698,0.00024715534527786076
T02134,0.9997797608375549,0.0021893512457609177,0.0006552952690981328,8.063507993938401e-05
T02135,0.0007855319418013096,0.9993166923522949,0.01001424714922905,0.00017079230747185647
T02136,0.0010037835454568267,0.9996001124382019,0.001419668085873127,0.00014721865591127425
T02137,0.9992340803146362,0.0005597890703938901,0.0299691092222929,0.0003709383599925786
T02138,0.0017749614780768752,0.006777123082429171,0.9997555613517761,0.0005035081412643194
T02139,0.00963272899389267,0.9991089701652527,0.0006181345670484006,5.7517328968970105e-05
T02140,0.23552435636520386,0.0012663810048252344,0.998180627822876,0.0011225631460547447
T02141,0.9998069405555725,0.0017905656713992357,0.0006885093171149492,8.404042455367744e-05
T02142,0.999736487865448,0.02753382734954357,0.015194928273558617,0.00015004829037934542
T02143,0.002565310336649418,0.9992542862892151,0.0003917834546882659,0.0001228136388817802
T02144,0.9997583031654358,0.0019398595904931426,0.0010537238558754325,8.523076394340023e-05
T02145,0.0006107337540015578,0.9996877908706665,0.0020941453985869884,0.0002607616188470274
T02146,0.9997782111167908,0.0015743349213153124,0.0005689442623406649,9.328291343990713e-05
T02147,0.9998319149017334,0.003970677964389324,0.0007899050833657384,9.3122485850472e-05
T02148,0.9998284578323364,0.0025634116027504206,0.0006039001746103168,0.00010248088074149564
T02149,0.9992893934249878,0.004558900371193886,0.0012206214014440775,0.0001178185993921943
T02150,0.9869347810745239,0.8629224300384521,0.37574368715286255,0.0012467763153836131
T02151,0.999823272228241,0.0022796071134507656,0.0006943159969523549,9.237557969754562e-05
T02152,0.0005438910447992384,0.0027650503907352686,0.9968673586845398,0.0031635798513889313
T02153,0.9878392219543457,0.9878180027008057,0.0584317110478878,0.0006165583617985249
T02154,0.9991264939308167,0.8470246195793152,0.000870474788825959,0.00013892845890950412
T02155,0.9646941423416138,0.9913346171379089,0.0013001362094655633,3.625405588536523e-05
T02156,0.008446669206023216,0.9992017149925232,0.0008715478470548987,6.176605529617518e-05
T02157,0.9998260140419006,0.00325553840957582,0.0009523550397716463,0.00013361047604121268
T02158,0.0006533863488584757,0.9996426105499268,0.000952563772443682,0.00014098212704993784
T02159,0.9997822642326355,0.0019010747782886028,0.0006034959224052727,8.713703573448583e-05
T02160,0.9998231530189514,0.0020996590610593557,0.0007079914212226868,8.323520887643099e-05
T02161,0.0006350114708766341,0.9993374943733215,0.0029426561668515205,0.00028439375455491245
T02162,0.6944565176963806,0.9988248944282532,0.0006964931380935013,6.066106288926676e-05
T02163,0.9936216473579407,0.08112481236457825,0.7749291658401489,0.0006480010342784226
T02164,0.8291101455688477,0.9950443506240845,0.012045491486787796,0.000208262397791259
T02165,0.9998093247413635,0.0016823176993057132,0.0007787487702444196,8.86850175447762e-05
T02166,0.0007376436260528862,0.9996575117111206,0.0013839771272614598,0.00014395495236385614
T02167,0.999421238899231,0.698012113571167,0.0015607071109116077,7.98125474830158e-05
T02168,0.015099750831723213,0.9927599430084229,0.8508557677268982,0.0012045359471812844
T02169,0.9871438145637512,0.006362864747643471,0.9271265864372253,0.003399599576368928
T02170,0.9998096823692322,0.0027876480016857386,0.0006082961917854846,7.77678142185323e-05
T02171,0.04865948483347893,0.999594509601593,0.0014593653613701463,6.71678499202244e-05
T02172,0.9998072981834412,0.0021336511708796024,0.0006982679478824139,8.37326078908518e-05
T02173,0.0007679218542762101,0.0008459298405796289,0.9994995594024658,0.0003600891795940697
T02174,0.9305163621902466,0.6642072796821594,0.3752709925174713,0.0028157909400761127
T02175,0.0006190682179294527,0.001030868967063725,0.9984618425369263,0.00047674967208877206
T02176,0,0,0,0.8935105800628662
T02177,0.014734004624187946,0.9924824833869934,0.001019778661429882,0.00016447142115794122
T02178,0.0013152436586096883,0.9442886710166931,0.9853737354278564,0.0017870942829176784
T02179,0.9735496640205383,0.9828248023986816,0.001274744514375925,0.00011501976405270398
T02180,0.0007839432219043374,0.9994907379150391,0.0008165949257090688,9.405706077814102e-05
T02181,0.000604134751483798,0.0007757002604193985,0.9990137815475464,0.0004996896022930741
T02182,0.999810516834259,0.0017108673928305507,0.0006083788466639817,7.789213123032823e-05
T02183,0.00046765111619606614,0.999572217464447,0.0009223527740687132,0.0001343594049103558
T02184,0.9997748732566833,0.002058259677141905,0.0006973266135901213,0.00011814656318165362
T02185,0.011138792149722576,0.9977409839630127,0.4381867051124573,0.0006606737733818591
T02186,0.9998358488082886,0.009401395916938782,0.0008584317984059453,0.00011528220056788996
T02187,0.005701372399926186,0.9996397495269775,0.001330957398749888,5.672807674272917e-05
T02188,0.9998438358306885,0.002021614694967866,0.0030147559009492397,0.00016796283307485282
T02189,0.8954602479934692,0.8397093415260315,0.16426488757133484,0.006899217143654823
T02190,0,0,0,0.9317183494567871
T02191,0.9996533393859863,0.021642208099365234,0.0005899806274101138,8.507809980073944e-05
T02192,0.9996675252914429,0.002890522126108408,0.0006743457051925361,9.711290476843715e-05
T02193,0.0008793618762865663,0.9996218681335449,0.0013458924368023872,0.00013178274093661457
T02194,0.001743373810313642,0.9996310472488403,0.0005576892290264368,0.00027441122801974416
T02195,0.8929145336151123,0.11809621006250381,0.8552331924438477,0.01206840481609106
T02196,0.0016970161814242601,0.9990569949150085,0.019150929525494576,0.00021288184507284313
T02197,0.9998177886009216,0.002161843702197075,0.0006054711993783712,7.995111081982031e-05
T02198,0.9997023940086365,0.0013859424507245421,0.0012461618753150105,0.00014159634883981198
T02199,0.0055672526359558105,0.9847208857536316,0.9497281908988953,0.0009169612894766033
T02200,0.9998072981834412,0.003247329266741872,0.0007962461095303297,7.205081783467904e-05
T02201,0.0006194784073159099,0.9996224641799927,0.0007666795863769948,0.00016522733494639397
T02202,0.0009562794002704322,0.9993404746055603,0.0009152278071269393,0.0001472435105824843
T02203,0.9998270869255066,0.0025014597922563553,0.0015270945150405169,0.00016219574899878353
T02204,0.9998313188552856,0.0021336236968636513,0.0007134084007702768,8.733027789276093e-05
T02205,0.0012913142563775182,0.9995312690734863,0.0010925360256806016,8.958343823906034e-05
T02206,0.0009892366360872984,0.999687910079956,0.0010474009905010462,0.00011917929077753797
T02207,0,0,0,0.9798633456230164
T02208,0.001565961167216301,0.99757319688797,0.013458737172186375,0.0008060717373155057
T02209,0.7369563579559326,0.3054628372192383,0.9298704862594604,0.0016370860394090414
T02210,0.6848658323287964,0.9982580542564392,0.000839077983982861,0.00010416495206300169
T02211,0.9996582269668579,0.11673439294099808,0.0007579827797599137,0.00013374406262300909
T02212,0.9919737577438354,0.9855681657791138,0.001363434363156557,7.370222738245502e-05
T02213,0.005507837515324354,0.9997618794441223,0.000576728314626962,0.00020847181440331042
T02214,0.9997441172599792,0.14187924563884735,0.0007103629759512842,0.00016934065206442028
T02215,0.011249168775975704,0.039565615355968475,0.9928321838378906,0.010087401606142521
T02216,0.11848894506692886,0.8378462791442871,0.9713853597640991,0.014797721058130264
T02217,0.9997912049293518,0.0018364184070378542,0.000557327875867486,8.726043597562239e-05
T02218,0.0007012866553850472,0.0011921352706849575,0.9982909560203552,0.0006337161175906658
T02219,0.830000638961792,0.000522768939845264,0.9923871755599976,0.0025508408434689045
T02220,0.40542131662368774,0.8191970586776733,0.9377508759498596,0.00234527257271111
T02221,0.0013559682993218303,0.9992356300354004,0.0011902324622496963,7.048880797810853e-05
T02222,0.0006674941978417337,0.9995957016944885,0.0014051701873540878,0.00013327405031304806
T02223,0.0005416653584688902,0.9996558427810669,0.0008578005363233387,0.0002946538443211466
T02224,0.9470958709716797,0.5486002564430237,0.9098674058914185,0.0024227940011769533
T02225,0.9965207576751709,0.9917455315589905,0.001157376216724515,0.00010487876716069877
T02226,0.9998095631599426,0.023985376581549644,0.0008064701105467975,0.00011381210788385943
T02227,0.00047806414659135044,0.9996250867843628,0.0011907501611858606,0.00023452681489288807
T02228,0.003134052036330104,0.9997907280921936,0.003966580145061016,0.00016687269089743495
T02229,0.9990697503089905,0.003211210947483778,0.6473817229270935,0.000706227554474026
T02230,0.582269549369812,0.9990695118904114,0.0005031616892665625,8.810416329652071e-05
T02231,0.9997991919517517,0.002060627331957221,0.0006800314295105636,7.83360083005391e-05
T02232,0.9946038126945496,0.978567361831665,0.11166002601385117,0.0005014263442717493
T02233,0.6391061544418335,0.6639736294746399,0.7794705033302307,0.002860297216102481
T02234,0.6865646839141846,0.6332247257232666,0.8525642156600952,0.006545295938849449
T02235,0.4102672338485718,0.4624858498573303,0.976395845413208,0.004934481345117092
T02236,0.9994688630104065,0.14089006185531616,0.026721041649580002,0.00010951024887617677
T02237,0.012103908695280552,0.9980095028877258,0.062119901180267334,0.000340394617523998
T02238,0.15030671656131744,0.8376712799072266,0.9735567569732666,0.005886674392968416
T02239,0.23653055727481842,0.9991784691810608,0.005515940021723509,6.112398114055395e-05
T02240,0,0,0,0.9971175193786621
T02241,0.67863529920578,0.14574435353279114,0.9963494539260864,0.0015674803871661425
T02242,0.9998113512992859,0.0022979239001870155,0.0007882314384914935,0.00010128434951184317
T02243,0.3442545235157013,0.9979962706565857,0.4389336109161377,0.0012121842009946704
T02244,0.9997182488441467,0.005491612944751978,0.000497206870932132,9.023743768921122e-05
T02245,0.9998164772987366,0.0021178589668124914,0.0006317722145467997,7.845382060622796e-05
T02246,0,0,0,0.996311366558075
T02247,0.061006270349025726,0.9698072671890259,0.9867426156997681,0.003535274416208267
T02248,0.002448687795549631,0.9997898936271667,0.001027183490805328,0.00019775911641772836
T02249,0.9996628761291504,0.2887348234653473,0.019140787422657013,0.00027044618036597967
T02250,0.01958407089114189,0.9978849291801453,0.08721059560775757,0.0019755109678953886
T02251,0.9998130202293396,0.0020532093476504087,0.0007250903290696442,8.713587885722518e-05
T02252,0.13460618257522583,0.9992031455039978,0.002942177699878812,8.690560207469389e-05
T02253,0.9996343851089478,0.00042617027065716684,0.0017490759491920471,0.0003029335639439523
T02254,0.05123312771320343,0.9991471767425537,0.0006707448046654463,8.684388012625277e-05
T02255,0.976291835308075,0.997533917427063,0.0020792484283447266,9.568507084622979e-05
T02256,0.9998031258583069,0.0023259748704731464,0.0007810962270013988,0.00010126880806637928
T02257,0.0010706934845075011,0.9991282820701599,0.0008820670191198587,6.382707215379924e-05
T02258,0.9952179193496704,0.004571967292577028,0.0908510833978653,0.0001594584755366668
T02259,0.8811805248260498,0.9983912110328674,0.0010792212560772896,5.6091063015628606e-05
T02260,0.0012693614698946476,0.9996336698532104,0.0023389561101794243,9.431850776309147e-05
T02261,0.9998231530189514,0.0019225615542382002,0.0006861070287413895,8.950564370024949e-05
T02262,0.0018384349532425404,0.99928879737854,0.0004109342989977449,0.0010380870662629604
T02263,0.9998230338096619,0.001614197390154004,0.0009084424818865955,0.00010723149898694828
T02264,0.8155705332756042,0.6619951725006104,0.538679301738739,0.0014585151802748442
T02265,0.9998055100440979,0.001938811969012022,0.0006283146212808788,8.69060168042779e-05
T02266,0.9991614818572998,0.6711069345474243,0.001830693450756371,9.963582124328241e-05
T02267,0.03493201360106468,0.9992836117744446,0.0040717963129282,0.0001401263871230185
T02268,0.9998010993003845,0.001864048419520259,0.000627142027951777,9.440102439839393e-05
T02269,0.9854035973548889,0.0004193079948890954,0.0010072729783132672,0.028923502191901207
T02270,0.14817310869693756,0.7058765888214111,0.9083231687545776,0.0065323724411427975
T02271,0.9998032450675964,0.01006706990301609,0.0007176278159022331,8.035590872168541e-05
T02272,0.9997877478599548,0.0016329266363754869,0.0009590755216777325,8.637633436592296e-05
T02273,0.0007052624132484198,0.9997023940086365,0.0010070863645523787,0.00018948348588310182
T02274,0.9998020529747009,0.0017285231733694673,0.0009587223757989705,0.00010824683704413474
T02275,0.999768078327179,0.005107188131660223,0.0005596367991529405,8.5352839960251e-05
T02276,0.10062593966722488,0.9995996356010437,0.0009367169695906341,0.00015412908396683633
T02277,0.9997857213020325,0.0020287656225264072,0.0006440194556489587,8.900280954549089e-05
T02278,0.8196360468864441,0.006744992453604937,0.9974243640899658,0.0010317581472918391
T02279,0.0004962229868397117,0.9996134638786316,0.00290094711817801,0.00018544663907960057
T02280,0.004591969307512045,0.9996090531349182,0.07957509905099869,0.0006527788937091827
T02281,0.9997722506523132,0.0029256604611873627,0.0006689410656690598,9.44862185860984e-05
T02282,0.002272726269438863,0.9996848106384277,0.0011635321425274014,9.013553062686697e-05
T02283,0.0005566939944401383,0.9995942711830139,0.0007400691974908113,0.00016150559531524777
T02284,0.8429401516914368,0.9984845519065857,0.0047744023613631725,6.53863389743492e-05
T02285,0.9998276233673096,0.0020826684776693583,0.0007005695370025933,8.975590753834695e-05
T02286,0.4105816185474396,0.9166558980941772,0.5374882221221924,0.0013780095614492893
T02287,0.00039734962047077715,0.9996798038482666,0.0019585133995860815,0.00024486304027959704
T02288,0.0007853889837861061,0.0007495857425965369,0.9995143413543701,0.00037796207470819354
T02289,0.9998074173927307,0.0030006575398147106,0.0006266207783482969,0.00011689816892612725
T02290,0.0008561518625356257,0.0018088003853335977,0.999447762966156,0.000300019106362015
T02291,0.08761047571897507,0.9861022233963013,0.9436619877815247,0.0013788508949801326
T02292,0.04702761024236679,0.8616337776184082,0.9794119000434875,0.0042971046641469
T02293,0.9997442364692688,0.0021418046671897173,0.0006105602951720357,0.0001027821926982142
T02294,0.0004162168479524553,0.99954754114151,0.0012179275508970022,0.00019278422405477613
T02295,0.0014121433487161994,0.9989620447158813,0.05112558230757713,0.0006616984028369188
T02296,0.29592782258987427,0.9994763731956482,0.019921036437153816,0.00020258325093891472
T02297,0.9332776069641113,0.8016415238380432,0.7193311452865601,0.001247098669409752
T02298,0.9989913105964661,0.00024265212414320558,0.011472306214272976,0.000526840565726161
T02299,0.0010444013169035316,0.9994707703590393,0.004010266624391079,0.0001460272033000365
T02300,0.0009298131917603314,0.9996296167373657,0.0008525077137164772,0.00017022585961967707
T02301,0.06738822907209396,0.006966655142605305,0.9987760186195374,0.0025887559168040752
T02302,0.9998087286949158,0.0020166162867099047,0.0007473681471310556,9.012754162540659e-05
T02303,0.0014556284295395017,0.9996426105499268,0.0012630606070160866,9.707151912152767e-05
T02304,0.000738564704079181,0.9993534684181213,0.0011415727203711867,0.00011193687532795593
T02305,0.029589910060167313,0.9993334412574768,0.0017145704478025436,8.930648618843406e-05
T02306,0.09783139079809189,0.9986728429794312,0.0003500889870338142,9.147488890448585e-05
T02307,0.001956528052687645,0.9994018077850342,0.0013082080986350775,0.00018023427401203662
T02308,0.999795138835907,0.0017929791938513517,0.0005351765430532396,8.102702850010246e-05
T02309,0.0009773033671081066,0.9997010231018066,0.001067357137799263,0.0002203677431680262
T02310,0.9997928738594055,0.0030928750056773424,0.002211268525570631,0.00020022391981910914
T02311,0.9779728651046753,0.9984971284866333,0.0015989282401278615,0.00021150487009435892
T02312,0.9983888864517212,0.004456047434359789,0.7192564010620117,0.0006537884473800659
T02313,0.9897910952568054,0.9712672829627991,0.026790354400873184,0.0003222727100364864
T02314,0.9998233914375305,0.0025350304786115885,0.0006910816882736981,7.406197255477309e-05
T02315,0.9897542595863342,0.9962897300720215,0.005462804809212685,0.00018115327111445367
T02316,0.9997809529304504,0.0035431161522865295,0.0006109480164013803,8.104086009552702e-05
T02317,0.0009242107626050711,0.9993626475334167,0.0008076545200310647,0.00011471383913885802
T02318,0.999803364276886,0.006559797562658787,0.0007610197644680738,0.00011013157927663997
T02319,0.9997541308403015,0.002795769367367029,0.001122144516557455,0.00011362084478605539
T02320,0.0008119785343296826,0.9993122816085815,0.01640576496720314,0.00016064566443674266
T02321,0.9998050332069397,0.0018305775010958314,0.0007330093067139387,9.266247798223048e-05
T02322,0.005058059003204107,0.9972732663154602,0.10021277517080307,0.0001339158188784495
T02323,0.9998161196708679,0.002205472905188799,0.0006706041749566793,8.387165871681646e-05
T02324,0.04072628542780876,0.9973278045654297,0.3135301172733307,0.00036651320988312364
T02325,0.9998084902763367,0.0012840842828154564,0.0006177409086376429,9.436196705792099e-05
T02326,0.9997863173484802,0.0021202152129262686,0.000988729763776064,0.00012306544522289187
T02327,0.9954622387886047,0.9308379292488098,0.3298463225364685,0.0007911960128694773
T02328,0.9998416900634766,0.0100856963545084,0.0008077925886027515,0.0001433769939467311
T02329,0.007468204014003277,0.00244108191691339,0.999356210231781,0.00037138437619432807
T02330,0.0009487071656621993,0.9986953139305115,0.002048690337687731,0.00014207755157258362
T02331,0.24374748766422272,0,0,0
T02332,0.9998217225074768,0.003725334769114852,0.0006520970491692424,0.00010097488848259673
T02333,0.9997857213020325,0.0015796128427609801,0.0006157975294627249,8.592425001552328e-05
T02334,0.0012581611517816782,0.9996380805969238,0.0014706278452649713,0.00010202133853454143
T02335,0.771344780921936,0.9965039491653442,0.00020881877571810037,8.271922706626356e-05
T02336,0.003983728587627411,0.9967915415763855,0.0005880359676666558,0.02017306163907051
